"","timestamp","report_week","week","year","hospital_code","federal_entity","hospital_type","administrative_entity","arch_beds_count","op_beds_count","op_beds_er_count","op_pavilions_count","operability_icu","operability_icu_p","operability_er","operability_sx","operability_lab","operability_uls","operability_ct_mri","operability_xr","er_avail_adrenalin","er_avail_atropine","er_avail_dopamine","er_avail_cephalosporins_betalactams","er_avail_aminoglycosides_quinolone","er_avail_vancomycin_clindamycin","er_avail_lidocaine","er_avail_minor_opioids","er_avail_major_opioids","er_avail_iv_fluids","er_avail_diazepam_dph","er_avail_heparin","er_avail_steroids","er_avail_insulin","er_avail_asthma","er_avail_blood_pressure","er_avail_defibrillator","er_avail_ott_intubation","er_avail_catheter","er_avail_oxygen_suction","sx_avail_minor_opioids","sx_avail_major_opioids","sx_avail_anesthetic_gases","sx_avail_anesthetics_iv","sx_avail_relaxants","sx_avail_ott_intubation","sx_avail_patient_lingerie_kit","sx_avail_disposables_mask_gloves_gown","sx_avail_oxygen_suction","rrt_date_stopped_operability","rrt_reason_stopped_operability","rrt_reverse_osmosis_unit_operability","nutr_reason_stopped_operability","nutr_freq_milk_formulas","pneumonia_antibiotic_therapy_latency","mi_thrombolytic_treatment_latency","power_outage_days_count","power_outage_equipment_failure","power_outage_mortatility","power_outage_deaths_count","strike_medical_staff_affected","strike_nurses_affected","strike_other_staff_affected","strike_patients_affected","strike_other_affected","staff_violence_affected_reasons","mortality_hospital_failure_cardiovascular_cause_equipos","mortality_hospital_failure_cardiovascular_cause_medicamentos","mortality_hospital_failure_cardiovascular_cause_recursohumano","mortality_hospital_failure_cardiovascular_cause_luzelectrica","mortality_hospital_failure_cardiovascular_cause_restoestructurales","mortality_hospital_failure_trauma_cause_equipos","mortality_hospital_failure_trauma_cause_medicamentos","mortality_hospital_failure_trauma_cause_recursohumano","mortality_hospital_failure_trauma_cause_luzelectrica","mortality_hospital_failure_trauma_cause_restoestructurales","staff_violence_affected_reasons_violencia_familiares","staff_violence_affected_reasons_violencia_paramilitar","staff_violence_affected_reasons_violencia_fuerzas","staff_violence_affected_reasons_robos","staff_violence_affected_reasons_homicidios","epidemiological_emergency_suspected_diseases_difteria","epidemiological_emergency_suspected_diseases_sarampion","epidemiological_emergency_suspected_diseases_TBC","epidemiological_emergency_suspected_diseases_influenza","epidemiological_emergency_suspected_diseases_fiebrehemorragica","epidemiological_emergency_suspected_diseases_zika","epidemiological_emergency_suspected_diseases_gillanbarre"
"580","2019-12-28T18:26:05.434Z","52 del 2019","52","2019","FAL000","Falcón","Tipo IV","Gob. Estatal",300,253,30,"1","Todos los días","Todos los días","Todos los días","Todos los días","No operativa","No operativa","No operativa","No operativa","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","No hubo","No hubo","No hubo","No hubo","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","","","Todos los días","","No hubo fórmulas lácteas ningún día",191,172,"Menos de 3 días","No","No",0,"Protestas  sin suspensión de actividades","Protestas  sin suspensión de actividades","Protestas  sin suspensión de actividades","Protestas  sin suspensión de actividades","","Violencia contra personal de hospital por familiares, Robos , hurtos o disparos dentro del centro asistencial.",0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"581","2020-01-03T16:21:16.080Z","1 del 2020","1","2020","GUA000","Guárico","Tipo III","MPPS",160,140,22,"4","Todos los días","Todos los días","Todos los días","Todos los días","Menos de 3 de días","Menos de 3 de días","No operativa","No operativa","Todos los días","Todos los días","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","Entre 3 y 5 días","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","","","Todos los días","","No hubo fórmulas lácteas ningún día",30,30,"Menos de 3 días","No","No",0,"","","","Protestas  sin suspensión de actividades","","Violencia contra personal de hospital por familiares",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"582","2020-01-11T23:33:23.863Z","2 del 2020","2","2020","GUA000","Guárico","Tipo III","MPPS",160,140,22,"4","Todos los días","Todos los días","Todos los días","Todos los días","Entre 3 y 5 días","Entre 3 y 5 días","Menos de 3 de días","Menos de 3 de días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","","","Todos los días","","No hubo fórmulas lácteas ningún día",30,30,"Menos de 3 días","No","No",0,"","","","Protestas  sin suspensión de actividades","","Violencia contra personal de hospital por familiares",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"583","2019-06-03T19:22:23.920Z","22 del 2019","22","2019","GUA000","Guárico","Tipo IV","MPPS",160,180,20,"4","No existe","No existe","No existe","No existe","No existe","Entre 3 y 5 días","No operativa","No existe","Todos los días","Todos los días","Todos los días","Entre 1 y 2 días","No hubo","No hubo","Todos los días","Todos los días","No hubo","No hubo","Todos los días","Todos los días","Entre 1 y 2 días","Todos los días","Todos los días","Entre 1 y 2 días","Todos los días","Todos los días","Entre 1 y 2 días","Todos los días","Todos los días","No hubo","Todos los días","Entre 3 y 5 días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","","","Todos los días","","No hubo fórmulas lácteas ningún día",30,30,"Entre 3 y 5 días","No","No",0,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"584","2019-06-08T15:29:48.091Z","23 del 2019","23","2019","GUA000","Guárico","Tipo IV","MPPS",160,180,20,"4","No existe","No existe","No existe","No existe","No existe","Entre 3 y 5 días","No operativa","Entre 3 y 5 días","Todos los días","Todos los días","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","Todos los días","No hubo","No hubo","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","Entre 3 y 5 días","Todos los días","Todos los días","Todos los días","Todos los días","","","Todos los días","","No hubo fórmulas lácteas ningún día",30,30,"Menos de 3 días","No","No",0,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"585","2019-06-16T05:18:45.849Z","24 del 2019","24","2019","GUA000","Guárico","Tipo IV","MPPS",160,180,20,"4","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Entre 3 y 5 días","No operativa","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Entre 3 y 5 días","No hubo","Todos los días","Todos los días","No hubo","Entre 3 y 5 días","Todos los días","Todos los días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","No hubo","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","No hubo","Todos los días","Entre 1 y 2 días","Entre 1 y 2 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","Entre 3 y 5 días","","","Todos los días","","No hubo fórmulas lácteas ningún día",30,30,"Entre 3 y 5 días","No","No",0,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"586","2019-06-22T18:44:48.239Z","25 del 2019","25","2019","GUA000","Guárico","Tipo IV","MPPS",160,182,20,"4","Todos los días","Todos los días","Todos los días","Todos los días","Entre 3 y 5 días","Entre 3 y 5 días","No operativa","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Entre 3 y 5 días","Entre 1 y 2 días","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","Entre 3 y 5 días","Todos los días","Todos los días","Todos los días","Todos los días","","","Todos los días","","No hubo fórmulas lácteas ningún día",30,30,"Menos de 3 días","No","No",0,"","","","Protestas  sin suspensión de actividades","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"587","2019-06-29T03:25:44.231Z","26 del 2019","26","2019","GUA000","Guárico","Tipo IV","MPPS",160,182,20,"4","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Entre 3 y 5 días","No operativa","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","No hubo","Entre 3 y 5 días","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","","","Todos los días","","No hubo fórmulas lácteas ningún día",30,30,"Menos de 3 días","No","No",0,"","","","Protestas  sin suspensión de actividades","","Violencia contra personal de hospital por familiares",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"588","2019-07-05T15:44:08.635Z","27 del 2019","27","2019","GUA000","Guárico","Tipo III","MPPS",160,182,20,"4","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Entre 3 y 5 días","No operativa","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","","","Todos los días","","No hubo fórmulas lácteas ningún día",30,30,"Entre 3 y 5 días","No","No",0,"","","","Protestas  sin suspensión de actividades","","Violencia contra personal de hospital por familiares",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"589","2019-07-13T00:27:44.009Z","28 del 2019","28","2019","GUA000","Guárico","Tipo III","MPPS",160,182,20,"4","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Menos de 3 de días","No operativa","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","","","Todos los días","","No hubo fórmulas lácteas ningún día",30,30,"Todos los días","No","No",0,"","","","Huelga (suspendidas todas  las actividades)","","Violencia contra personal de hospital por familiares",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"590","2019-07-21T02:28:17.823Z","29 del 2019","29","2019","GUA000","Guárico","Tipo III","MPPS",160,182,20,"4","Todos los días","Todos los días","Todos los días","Todos los días","Entre 3 y 5 días","Entre 3 y 5 días","No operativa","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","No hubo","Entre 3 y 5 días","Todos los días","Todos los días","No hubo","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","","","Todos los días","","No hubo fórmulas lácteas ningún día",30,30,"Menos de 3 días","No","No",0,"","","","Protestas  sin suspensión de actividades","","Violencia contra personal de hospital por familiares",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"591","2020-01-18T14:03:08.743Z","3 del 2020","3","2020","GUA000","Guárico","Tipo III","MPPS",160,140,22,"4","Todos los días","Todos los días","Todos los días","Todos los días","Entre 3 y 5 días","Entre 3 y 5 días","No operativa","No operativa","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","","","Todos los días","","No hubo fórmulas lácteas ningún día",30,30,"Menos de 3 días","No","No",0,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"592","2019-07-27T18:12:32.097Z","30 del 2019","30","2019","GUA000","Guárico","Tipo III","MPPS",160,182,20,"4","Todos los días","Todos los días","Todos los días","Todos los días","Entre 3 y 5 días","Entre 3 y 5 días","No operativa","No operativa","Todos los días","Todos los días","Todos los días","Todos los días","No hubo","Entre 3 y 5 días","Todos los días","Todos los días","No hubo","Entre 1 y 2 días","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","","","Todos los días","","No hubo fórmulas lácteas ningún día",30,30,"Todos los días","No","No",0,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"593","2019-08-02T17:49:37.727Z","31 del 2019","31","2019","GUA000","Guárico","Tipo III","MPPS",160,182,20,"4","Todos los días","Todos los días","Todos los días","Todos los días","Entre 3 y 5 días","Entre 3 y 5 días","No operativa","No operativa","Todos los días","Todos los días","Todos los días","Todos los días","Entre 3 y 5 días","No hubo","Todos los días","No hubo","No hubo","No hubo","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","No hubo","Todos los días","No hubo","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","","","Todos los días","","No hubo fórmulas lácteas ningún día",30,30,"Menos de 3 días","No","No",0,"","","","Protestas  sin suspensión de actividades","","Violencia contra personal de hospital por familiares",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"594","2019-08-10T03:52:42.742Z","32 del 2019","32","2019","GUA000","Guárico","Tipo III","MPPS",160,182,22,"4","Todos los días","Todos los días","Todos los días","Todos los días","Entre 3 y 5 días","Entre 3 y 5 días","No operativa","No operativa","Todos los días","Todos los días","Todos los días","Entre 3 y 5 días","Entre 3 y 5 días","Todos los días","Todos los días","No hubo","No hubo","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","No hubo","Todos los días","Todos los días","No hubo","Todos los días","No hubo","No hubo","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","Todos los días","","","Todos los días","","No hubo fórmulas lácteas ningún día",30,30,"Entre 3 y 5 días","No","No",0,"","","","Protestas  sin suspensión de actividades","","Violencia contra personal de hospital por familiares",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
